transaction_id,date,customer_id,product_id,product_name,category,quantity,unit_price,region
T002100,2026-07-20,C285,P014,Portable SSD,Storage,1,6499,West
T002101,2026-07-20,C087,P015,Wireless Charger,Electronics,3,1599,Central
T002102,2026-07-21,C112,P001,Wireless Mouse,Accessories,7,1499,East
T002103,2026-07-21,C231,P002,Mechanical Keyboard,Accessories,6,4499,West
T002104,2026-07-21,C233,P003,USB-C Cable,Accessories,11,499,North
T002105,2026-07-21,C247,P004,Laptop Stand,Accessories,5,1899,South
T002106,2026-07-21,C065,P005,Webcam,Electronics,2,3299,West
T002107,2026-07-21,C079,P006,Bluetooth Speaker,Electronics,6,2499,East
T002108,2026-07-21,C142,P007,Power Bank,Electronics,6,1799,Central
T002109,2026-07-21,C152,P008,Wireless Headphones,Audio,4,3999,North
T002110,2026-07-21,C257,P010,HDMI Cable,Accessories,5,899,Central
T002111,2026-07-21,C227,P011,USB Hub,Accessories,4,1299,East
T002112,2026-07-21,C161,P012,Laptop Backpack,Accessories,4,2299,North
T002113,2026-07-21,C026,P013,Phone Stand,Accessories,11,699,South
T002114,2026-07-21,C196,P014,Portable SSD,Storage,6,6499,West
T002115,2026-07-21,C033,P015,Wireless Charger,Electronics,6,1599,Central
T002116,2026-07-22,C126,P001,Wireless Mouse,Accessories,5,1499,East
T002117,2026-07-22,C164,P002,Mechanical Keyboard,Accessories,8,4499,West
T002118,2026-07-22,C089,P003,USB-C Cable,Accessories,15,499,North
T002119,2026-07-22,C267,P004,Laptop Stand,Accessories,3,1899,South
T002120,2026-07-22,C063,P005,Webcam,Electronics,1,3299,West
T002121,2026-07-22,C075,P006,Bluetooth Speaker,Electronics,8,2499,East
T002122,2026-07-22,C265,P007,Power Bank,Electronics,4,1799,Central
T002123,2026-07-22,C144,P008,Wireless Headphones,Audio,4,3999,North
T002124,2026-07-22,C014,P009,Smart Watch,Wearables,1,5999,South
T002125,2026-07-22,C080,P010,HDMI Cable,Accessories,5,899,Central
T002126,2026-07-22,C210,P011,USB Hub,Accessories,6,1299,East
T002127,2026-07-22,C167,P012,Laptop Backpack,Accessories,5,2299,North
T002128,2026-07-22,C201,P013,Phone Stand,Accessories,7,699,South
T002129,2026-07-22,C254,P014,Portable SSD,Storage,1,6499,West
T002130,2026-07-22,C210,P015,Wireless Charger,Electronics,5,1599,Central
T002131,2026-07-23,C134,P001,Wireless Mouse,Accessories,7,1499,East
T002132,2026-07-23,C152,P002,Mechanical Keyboard,Accessories,5,4499,West
T002133,2026-07-23,C151,P003,USB-C Cable,Accessories,11,499,North
T002134,2026-07-23,C195,P004,Laptop Stand,Accessories,2,1899,South
T002135,2026-07-23,C054,P005,Webcam,Electronics,3,3299,West
T002136,2026-07-23,C228,P006,Bluetooth Speaker,Electronics,11,2499,East
T002137,2026-07-23,C149,P007,Power Bank,Electronics,9,1799,Central
T002138,2026-07-23,C268,P008,Wireless Headphones,Audio,6,3999,North
T002139,2026-07-23,C077,P009,Smart Watch,Wearables,4,5999,South
T002140,2026-07-23,C245,P010,HDMI Cable,Accessories,14,899,Central
T002141,2026-07-23,C021,P011,USB Hub,Accessories,7,1299,East
T002142,2026-07-23,C138,P012,Laptop Backpack,Accessories,5,2299,North
T002143,2026-07-23,C243,P013,Phone Stand,Accessories,4,699,South
T002144,2026-07-23,C265,P014,Portable SSD,Storage,5,6499,West
T002145,2026-07-23,C097,P015,Wireless Charger,Electronics,3,1599,Central
T002146,2026-07-24,C189,P001,Wireless Mouse,Accessories,12,1499,East
T002147,2026-07-24,C045,P002,Mechanical Keyboard,Accessories,5,4499,West
T002148,2026-07-24,C137,P003,USB-C Cable,Accessories,16,499,North
T002149,2026-07-24,C072,P004,Laptop Stand,Accessories,7,1899,South
T002150,2026-07-24,C006,P005,Webcam,Electronics,4,3299,West
T002151,2026-07-24,C129,P006,Bluetooth Speaker,Electronics,7,2499,East
T002152,2026-07-24,C291,P007,Power Bank,Electronics,7,1799,Central
T002153,2026-07-24,C190,P008,Wireless Headphones,Audio,6,3999,North
T002154,2026-07-24,C187,P009,Smart Watch,Wearables,1,5999,South
T002155,2026-07-24,C183,P010,HDMI Cable,Accessories,8,899,Central
T002156,2026-07-24,C016,P011,USB Hub,Accessories,5,1299,East
T002157,2026-07-24,C064,P012,Laptop Backpack,Accessories,2,2299,North
T002158,2026-07-24,C126,P013,Phone Stand,Accessories,8,699,South
T002159,2026-07-24,C204,P014,Portable SSD,Storage,2,6499,West
T002160,2026-07-24,C222,P015,Wireless Charger,Electronics,5,1599,Central
T002161,2026-07-25,C118,P001,Wireless Mouse,Accessories,10,1499,East
T002162,2026-07-25,C044,P002,Mechanical Keyboard,Accessories,6,4499,West
T002163,2026-07-25,C162,P003,USB-C Cable,Accessories,19,499,North
T002164,2026-07-25,C176,P004,Laptop Stand,Accessories,4,1899,South
T002165,2026-07-25,C300,P005,Webcam,Electronics,4,3299,West
T002166,2026-07-25,C046,P006,Bluetooth Speaker,Electronics,14,2499,East
T002167,2026-07-25,C150,P007,Power Bank,Electronics,5,1799,Central
T002168,2026-07-25,C095,P008,Wireless Headphones,Audio,8,3999,North
T002169,2026-07-25,C298,P009,Smart Watch,Wearables,1,5999,South
T002170,2026-07-25,C248,P010,HDMI Cable,Accessories,14,899,Central
T002171,2026-07-25,C251,P011,USB Hub,Accessories,11,1299,East
T002172,2026-07-25,C034,P012,Laptop Backpack,Accessories,4,2299,North
T002173,2026-07-25,C172,P013,Phone Stand,Accessories,19,699,South
T002174,2026-07-25,C053,P014,Portable SSD,Storage,5,6499,West
T002175,2026-07-25,C018,P015,Wireless Charger,Electronics,7,1599,Central
T002176,2026-07-26,C199,P001,Wireless Mouse,Accessories,15,1499,East
T002177,2026-07-26,C288,P002,Mechanical Keyboard,Accessories,7,4499,West
T002178,2026-07-26,C128,P003,USB-C Cable,Accessories,28,499,North
T002179,2026-07-26,C015,P004,Laptop Stand,Accessories,3,1899,South
T002180,2026-07-26,C060,P005,Webcam,Electronics,4,3299,West
T002181,2026-07-26,C225,P006,Bluetooth Speaker,Electronics,7,2499,East
T002182,2026-07-26,C252,P007,Power Bank,Electronics,14,1799,Central
T002183,2026-07-26,C231,P008,Wireless Headphones,Audio,5,3999,North
T002184,2026-07-26,C300,P009,Smart Watch,Wearables,4,5999,South
T002185,2026-07-26,C295,P010,HDMI Cable,Accessories,16,899,Central
T002186,2026-07-26,C049,P011,USB Hub,Accessories,7,1299,East
T002187,2026-07-26,C273,P012,Laptop Backpack,Accessories,3,2299,North
T002188,2026-07-26,C259,P013,Phone Stand,Accessories,11,699,South
T002189,2026-07-26,C183,P014,Portable SSD,Storage,1,6499,West
T002190,2026-07-26,C072,P015,Wireless Charger,Electronics,11,1599,Central
T002191,2026-07-27,C114,P001,Wireless Mouse,Accessories,7,1499,East
T002192,2026-07-27,C223,P002,Mechanical Keyboard,Accessories,10,4499,West
T002193,2026-07-27,C227,P003,USB-C Cable,Accessories,25,499,North
T002194,2026-07-27,C170,P004,Laptop Stand,Accessories,6,1899,South
T002195,2026-07-27,C159,P005,Webcam,Electronics,6,3299,West
T002196,2026-07-27,C026,P006,Bluetooth Speaker,Electronics,6,2499,East
T002197,2026-07-27,C014,P007,Power Bank,Electronics,4,1799,Central
T002198,2026-07-27,C069,P008,Wireless Headphones,Audio,2,3999,North
T002199,2026-07-27,C069,P009,Smart Watch,Wearables,1,5999,South
T002200,2026-07-27,C003,P010,HDMI Cable,Accessories,13,899,Central
T002201,2026-07-27,C139,P011,USB Hub,Accessories,9,1299,East
T002202,2026-07-27,C052,P012,Laptop Backpack,Accessories,6,2299,North
T002203,2026-07-27,C278,P013,Phone Stand,Accessories,11,699,South
T002204,2026-07-27,C272,P014,Portable SSD,Storage,2,6499,West
T002205,2026-07-27,C095,P015,Wireless Charger,Electronics,9,1599,Central
T002206,2026-07-28,C231,P001,Wireless Mouse,Accessories,4,1499,East
T002207,2026-07-28,C067,P002,Mechanical Keyboard,Accessories,8,4499,West
T002208,2026-07-28,C189,P003,USB-C Cable,Accessories,15,499,North
T002209,2026-07-28,C230,P004,Laptop Stand,Accessories,5,1899,South
T002210,2026-07-28,C052,P005,Webcam,Electronics,1,3299,West
T002211,2026-07-28,C089,P006,Bluetooth Speaker,Electronics,5,2499,East
T002212,2026-07-28,C255,P007,Power Bank,Electronics,9,1799,Central
T002213,2026-07-28,C012,P008,Wireless Headphones,Audio,4,3999,North
T002214,2026-07-28,C112,P009,Smart Watch,Wearables,4,5999,South
T002215,2026-07-28,C227,P010,HDMI Cable,Accessories,9,899,Central
T002216,2026-07-28,C136,P011,USB Hub,Accessories,9,1299,East
T002217,2026-07-28,C149,P012,Laptop Backpack,Accessories,5,2299,North
T002218,2026-07-28,C109,P013,Phone Stand,Accessories,9,699,South
T002219,2026-07-28,C050,P014,Portable SSD,Storage,2,6499,West
T002220,2026-07-28,C004,P015,Wireless Charger,Electronics,4,1599,Central
T002221,2026-07-29,C280,P001,Wireless Mouse,Accessories,10,1499,East
T002222,2026-07-29,C007,P002,Mechanical Keyboard,Accessories,7,4499,West
T002223,2026-07-29,C132,P003,USB-C Cable,Accessories,15,499,North
T002224,2026-07-29,C094,P004,Laptop Stand,Accessories,8,1899,South
T002225,2026-07-29,C185,P005,Webcam,Electronics,2,3299,West
T002226,2026-07-29,C166,P006,Bluetooth Speaker,Electronics,9,2499,East
T002227,2026-07-29,C267,P007,Power Bank,Electronics,10,1799,Central
T002228,2026-07-29,C046,P008,Wireless Headphones,Audio,8,3999,North
T002229,2026-07-29,C201,P009,Smart Watch,Wearables,2,5999,South
T002230,2026-07-29,C288,P010,HDMI Cable,Accessories,7,899,Central
T002231,2026-07-29,C201,P011,USB Hub,Accessories,8,1299,East
T002232,2026-07-29,C101,P012,Laptop Backpack,Accessories,5,2299,North
T002233,2026-07-29,C254,P013,Phone Stand,Accessories,13,699,South
T002234,2026-07-29,C111,P014,Portable SSD,Storage,3,6499,West
T002235,2026-07-29,C214,P015,Wireless Charger,Electronics,11,1599,Central
T002236,2026-07-30,C213,P001,Wireless Mouse,Accessories,10,1499,East
T002237,2026-07-30,C009,P002,Mechanical Keyboard,Accessories,6,4499,West
T002238,2026-07-30,C165,P003,USB-C Cable,Accessories,16,499,North
T002239,2026-07-30,C231,P004,Laptop Stand,Accessories,3,1899,South
T002240,2026-07-30,C156,P005,Webcam,Electronics,5,3299,West
T002241,2026-07-30,C132,P006,Bluetooth Speaker,Electronics,5,2499,East
T002242,2026-07-30,C082,P007,Power Bank,Electronics,9,1799,Central
T002243,2026-07-30,C274,P008,Wireless Headphones,Audio,2,3999,North
T002244,2026-07-30,C281,P009,Smart Watch,Wearables,5,5999,South
T002245,2026-07-30,C285,P010,HDMI Cable,Accessories,10,899,Central
T002246,2026-07-30,C236,P011,USB Hub,Accessories,8,1299,East
T002247,2026-07-30,C007,P012,Laptop Backpack,Accessories,6,2299,North
T002248,2026-07-30,C196,P013,Phone Stand,Accessories,8,699,South
T002249,2026-07-30,C165,P014,Portable SSD,Storage,3,6499,West
T002250,2026-07-30,C062,P015,Wireless Charger,Electronics,8,1599,Central
T002251,2026-07-31,C231,P001,Wireless Mouse,Accessories,5,1499,East
T002252,2026-07-31,C074,P002,Mechanical Keyboard,Accessories,1,4499,West
T002253,2026-07-31,C232,P003,USB-C Cable,Accessories,19,499,North
T002254,2026-07-31,C161,P004,Laptop Stand,Accessories,10,1899,South
T002255,2026-07-31,C198,P005,Webcam,Electronics,1,3299,West
T002256,2026-07-31,C186,P006,Bluetooth Speaker,Electronics,13,2499,East
T002257,2026-07-31,C022,P007,Power Bank,Electronics,2,1799,Central
T002258,2026-07-31,C081,P008,Wireless Headphones,Audio,11,3999,North
T002259,2026-07-31,C056,P009,Smart Watch,Wearables,3,5999,South
T002260,2026-07-31,C279,P010,HDMI Cable,Accessories,16,899,Central
T002261,2026-07-31,C082,P011,USB Hub,Accessories,9,1299,East
T002262,2026-07-31,C241,P012,Laptop Backpack,Accessories,6,2299,North
T002263,2026-07-31,C282,P013,Phone Stand,Accessories,7,699,South
T002264,2026-07-31,C228,P014,Portable SSD,Storage,3,6499,West
T002265,2026-07-31,C275,P015,Wireless Charger,Electronics,10,1599,Central
T002266,2026-08-01,C040,P001,Wireless Mouse,Accessories,10,1499,East
T002267,2026-08-01,C080,P002,Mechanical Keyboard,Accessories,6,4499,West
T002268,2026-08-01,C108,P003,USB-C Cable,Accessories,18,499,North
T002269,2026-08-01,C232,P004,Laptop Stand,Accessories,7,1899,South
T002270,2026-08-01,C295,P005,Webcam,Electronics,2,3299,West
T002271,2026-08-01,C035,P006,Bluetooth Speaker,Electronics,10,2499,East
T002272,2026-08-01,C276,P007,Power Bank,Electronics,9,1799,Central
T002273,2026-08-01,C033,P008,Wireless Headphones,Audio,3,3999,North
T002274,2026-08-01,C092,P009,Smart Watch,Wearables,4,5999,South
T002275,2026-08-01,C108,P010,HDMI Cable,Accessories,10,899,Central
T002276,2026-08-01,C050,P011,USB Hub,Accessories,5,1299,East
T002277,2026-08-01,C180,P012,Laptop Backpack,Accessories,7,2299,North
T002278,2026-08-01,C075,P013,Phone Stand,Accessories,10,699,South
T002279,2026-08-01,C167,P014,Portable SSD,Storage,1,6499,West
T002280,2026-08-01,C126,P015,Wireless Charger,Electronics,9,1599,Central
T002281,2026-08-02,C165,P001,Wireless Mouse,Accessories,13,1499,East
T002282,2026-08-02,C275,P002,Mechanical Keyboard,Accessories,5,4499,West
T002283,2026-08-02,C253,P003,USB-C Cable,Accessories,26,499,North
T002284,2026-08-02,C255,P004,Laptop Stand,Accessories,3,1899,South
T002285,2026-08-02,C160,P005,Webcam,Electronics,5,3299,West
T002286,2026-08-02,C073,P006,Bluetooth Speaker,Electronics,12,2499,East
T002287,2026-08-02,C039,P007,Power Bank,Electronics,8,1799,Central
T002288,2026-08-02,C109,P008,Wireless Headphones,Audio,10,3999,North
T002289,2026-08-02,C272,P009,Smart Watch,Wearables,3,5999,South
T002290,2026-08-02,C023,P010,HDMI Cable,Accessories,19,899,Central
T002291,2026-08-02,C243,P011,USB Hub,Accessories,9,1299,East
T002292,2026-08-02,C214,P012,Laptop Backpack,Accessories,8,2299,North
T002293,2026-08-02,C048,P013,Phone Stand,Accessories,17,699,South
T002294,2026-08-02,C040,P014,Portable SSD,Storage,4,6499,West
T002295,2026-08-02,C251,P015,Wireless Charger,Electronics,10,1599,Central
T002296,2026-08-03,C034,P001,Wireless Mouse,Accessories,4,1499,East
T002297,2026-08-03,C110,P002,Mechanical Keyboard,Accessories,12,4499,West
T002298,2026-08-03,C124,P003,USB-C Cable,Accessories,20,499,North
T002299,2026-08-03,C122,P004,Laptop Stand,Accessories,4,1899,South
T002300,2026-08-03,C227,P005,Webcam,Electronics,5,3299,West
T002301,2026-08-03,C041,P006,Bluetooth Speaker,Electronics,5,2499,East
T002302,2026-08-03,C218,P007,Power Bank,Electronics,6,1799,Central
T002303,2026-08-03,C048,P008,Wireless Headphones,Audio,9,3999,North
T002304,2026-08-03,C226,P009,Smart Watch,Wearables,4,5999,South
T002305,2026-08-03,C242,P010,HDMI Cable,Accessories,11,899,Central
T002306,2026-08-03,C080,P011,USB Hub,Accessories,9,1299,East
T002307,2026-08-03,C151,P012,Laptop Backpack,Accessories,7,2299,North
T002308,2026-08-03,C033,P013,Phone Stand,Accessories,14,699,South
T002309,2026-08-03,C296,P014,Portable SSD,Storage,2,6499,West
T002310,2026-08-03,C070,P015,Wireless Charger,Electronics,3,1599,Central
T002311,2026-08-04,C007,P001,Wireless Mouse,Accessories,8,1499,East
T002312,2026-08-04,C100,P002,Mechanical Keyboard,Accessories,11,4499,West
T002313,2026-08-04,C245,P003,USB-C Cable,Accessories,18,499,North
T002314,2026-08-04,C269,P004,Laptop Stand,Accessories,3,1899,South
T002315,2026-08-04,C270,P005,Webcam,Electronics,4,3299,West
T002316,2026-08-04,C050,P006,Bluetooth Speaker,Electronics,5,2499,East
T002317,2026-08-04,C219,P007,Power Bank,Electronics,8,1799,Central
T002318,2026-08-04,C167,P008,Wireless Headphones,Audio,4,3999,North
T002319,2026-08-04,C069,P009,Smart Watch,Wearables,2,5999,South
T002320,2026-08-04,C177,P010,HDMI Cable,Accessories,8,899,Central
T002321,2026-08-04,C251,P011,USB Hub,Accessories,5,1299,East
T002322,2026-08-04,C143,P012,Laptop Backpack,Accessories,2,2299,North
T002323,2026-08-04,C067,P013,Phone Stand,Accessories,10,699,South
T002324,2026-08-04,C012,P014,Portable SSD,Storage,2,6499,West
T002325,2026-08-04,C180,P015,Wireless Charger,Electronics,5,1599,Central
T002326,2026-08-05,C178,P001,Wireless Mouse,Accessories,7,1499,East
T002327,2026-08-05,C176,P002,Mechanical Keyboard,Accessories,8,4499,West
T002328,2026-08-05,C224,P003,USB-C Cable,Accessories,15,499,North
T002329,2026-08-05,C208,P004,Laptop Stand,Accessories,3,1899,South
T002330,2026-08-05,C253,P006,Bluetooth Speaker,Electronics,11,2499,East
T002331,2026-08-05,C193,P007,Power Bank,Electronics,7,1799,Central
T002332,2026-08-05,C265,P008,Wireless Headphones,Audio,3,3999,North
T002333,2026-08-05,C150,P009,Smart Watch,Wearables,2,5999,South
T002334,2026-08-05,C185,P010,HDMI Cable,Accessories,14,899,Central
T002335,2026-08-05,C044,P011,USB Hub,Accessories,7,1299,East
T002336,2026-08-05,C287,P012,Laptop Backpack,Accessories,7,2299,North
T002337,2026-08-05,C098,P013,Phone Stand,Accessories,17,699,South
T002338,2026-08-05,C012,P014,Portable SSD,Storage,2,6499,West
T002339,2026-08-05,C160,P015,Wireless Charger,Electronics,7,1599,Central
T002340,2026-08-06,C129,P001,Wireless Mouse,Accessories,15,1499,East
T002341,2026-08-06,C219,P002,Mechanical Keyboard,Accessories,5,4499,West
T002342,2026-08-06,C196,P003,USB-C Cable,Accessories,21,499,North
T002343,2026-08-06,C022,P004,Laptop Stand,Accessories,4,1899,South
T002344,2026-08-06,C140,P005,Webcam,Electronics,4,3299,West
T002345,2026-08-06,C056,P006,Bluetooth Speaker,Electronics,6,2499,East
T002346,2026-08-06,C057,P007,Power Bank,Electronics,4,1799,Central
T002347,2026-08-06,C151,P008,Wireless Headphones,Audio,12,3999,North
T002348,2026-08-06,C194,P009,Smart Watch,Wearables,4,5999,South
T002349,2026-08-06,C075,P010,HDMI Cable,Accessories,12,899,Central
T002350,2026-08-06,C296,P011,USB Hub,Accessories,10,1299,East
T002351,2026-08-06,C195,P012,Laptop Backpack,Accessories,4,2299,North
T002352,2026-08-06,C022,P013,Phone Stand,Accessories,8,699,South
T002353,2026-08-06,C216,P014,Portable SSD,Storage,3,6499,West
T002354,2026-08-06,C161,P015,Wireless Charger,Electronics,8,1599,Central
T002355,2026-08-07,C218,P001,Wireless Mouse,Accessories,13,1499,East
T002356,2026-08-07,C237,P002,Mechanical Keyboard,Accessories,10,4499,West
T002357,2026-08-07,C033,P003,USB-C Cable,Accessories,27,499,North
T002358,2026-08-07,C106,P004,Laptop Stand,Accessories,2,1899,South
T002359,2026-08-07,C143,P005,Webcam,Electronics,3,3299,West
T002360,2026-08-07,C051,P006,Bluetooth Speaker,Electronics,6,2499,East
T002361,2026-08-07,C275,P007,Power Bank,Electronics,11,1799,Central
T002362,2026-08-07,C292,P008,Wireless Headphones,Audio,6,3999,North
T002363,2026-08-07,C036,P009,Smart Watch,Wearables,2,5999,South
T002364,2026-08-07,C123,P010,HDMI Cable,Accessories,11,899,Central
T002365,2026-08-07,C282,P011,USB Hub,Accessories,14,1299,East
T002366,2026-08-07,C128,P012,Laptop Backpack,Accessories,9,2299,North
T002367,2026-08-07,C035,P013,Phone Stand,Accessories,11,699,South
T002368,2026-08-07,C081,P014,Portable SSD,Storage,5,6499,West
T002369,2026-08-07,C230,P015,Wireless Charger,Electronics,6,1599,Central
T002370,2026-08-08,C044,P001,Wireless Mouse,Accessories,11,1499,East
T002371,2026-08-08,C218,P002,Mechanical Keyboard,Accessories,4,4499,West
T002372,2026-08-08,C213,P003,USB-C Cable,Accessories,23,499,North
T002373,2026-08-08,C171,P004,Laptop Stand,Accessories,9,1899,South
T002374,2026-08-08,C229,P005,Webcam,Electronics,2,3299,West
T002375,2026-08-08,C028,P006,Bluetooth Speaker,Electronics,4,2499,East
T002376,2026-08-08,C207,P007,Power Bank,Electronics,8,1799,Central
T002377,2026-08-08,C149,P008,Wireless Headphones,Audio,6,3999,North
T002378,2026-08-08,C298,P009,Smart Watch,Wearables,2,5999,South
T002379,2026-08-08,C119,P010,HDMI Cable,Accessories,12,899,Central
T002380,2026-08-08,C179,P011,USB Hub,Accessories,14,1299,East
T002381,2026-08-08,C230,P012,Laptop Backpack,Accessories,5,2299,North
T002382,2026-08-08,C107,P013,Phone Stand,Accessories,17,699,South
T002383,2026-08-08,C197,P014,Portable SSD,Storage,3,6499,West
T002384,2026-08-08,C168,P015,Wireless Charger,Electronics,5,1599,Central
T002385,2026-08-09,C020,P001,Wireless Mouse,Accessories,9,1499,East
T002386,2026-08-09,C255,P002,Mechanical Keyboard,Accessories,11,4499,West
T002387,2026-08-09,C021,P003,USB-C Cable,Accessories,25,499,North
T002388,2026-08-09,C249,P004,Laptop Stand,Accessories,3,1899,South
T002389,2026-08-09,C076,P005,Webcam,Electronics,7,3299,West
T002390,2026-08-09,C078,P006,Bluetooth Speaker,Electronics,9,2499,East
T002391,2026-08-09,C271,P007,Power Bank,Electronics,11,1799,Central
T002392,2026-08-09,C073,P008,Wireless Headphones,Audio,7,3999,North
T002393,2026-08-09,C276,P009,Smart Watch,Wearables,3,5999,South
T002394,2026-08-09,C287,P010,HDMI Cable,Accessories,21,899,Central
T002395,2026-08-09,C249,P011,USB Hub,Accessories,9,1299,East
T002396,2026-08-09,C123,P012,Laptop Backpack,Accessories,6,2299,North
T002397,2026-08-09,C299,P013,Phone Stand,Accessories,11,699,South
T002398,2026-08-09,C181,P014,Portable SSD,Storage,2,6499,West
T002399,2026-08-09,C156,P015,Wireless Charger,Electronics,13,1599,Central
T002400,2026-08-10,C223,P001,Wireless Mouse,Accessories,7,1499,East
T002401,2026-08-10,C220,P002,Mechanical Keyboard,Accessories,5,4499,West
T002402,2026-08-10,C242,P003,USB-C Cable,Accessories,15,499,North
T002403,2026-08-10,C273,P004,Laptop Stand,Accessories,3,1899,South
T002404,2026-08-10,C157,P005,Webcam,Electronics,6,3299,West
T002405,2026-08-10,C220,P006,Bluetooth Speaker,Electronics,3,2499,East
T002406,2026-08-10,C023,P007,Power Bank,Electronics,6,1799,Central
T002407,2026-08-10,C033,P008,Wireless Headphones,Audio,9,3999,North
T002408,2026-08-10,C030,P009,Smart Watch,Wearables,2,5999,South
T002409,2026-08-10,C238,P010,HDMI Cable,Accessories,9,899,Central
T002410,2026-08-10,C095,P011,USB Hub,Accessories,3,1299,East
T002411,2026-08-10,C233,P012,Laptop Backpack,Accessories,4,2299,North
T002412,2026-08-10,C247,P013,Phone Stand,Accessories,9,699,South
T002413,2026-08-10,C123,P014,Portable SSD,Storage,4,6499,West
T002414,2026-08-10,C127,P015,Wireless Charger,Electronics,3,1599,Central
T002415,2026-08-11,C197,P001,Wireless Mouse,Accessories,7,1499,East
T002416,2026-08-11,C040,P002,Mechanical Keyboard,Accessories,12,4499,West
T002417,2026-08-11,C227,P003,USB-C Cable,Accessories,12,499,North
T002418,2026-08-11,C284,P004,Laptop Stand,Accessories,2,1899,South
T002419,2026-08-11,C087,P005,Webcam,Electronics,6,3299,West
T002420,2026-08-11,C028,P006,Bluetooth Speaker,Electronics,8,2499,East
T002421,2026-08-11,C226,P007,Power Bank,Electronics,2,1799,Central
T002422,2026-08-11,C086,P008,Wireless Headphones,Audio,3,3999,North
T002423,2026-08-11,C156,P009,Smart Watch,Wearables,3,5999,South
T002424,2026-08-11,C113,P010,HDMI Cable,Accessories,6,899,Central
T002425,2026-08-11,C035,P011,USB Hub,Accessories,5,1299,East
T002426,2026-08-11,C110,P012,Laptop Backpack,Accessories,3,2299,North
T002427,2026-08-11,C199,P013,Phone Stand,Accessories,17,699,South
T002428,2026-08-11,C205,P014,Portable SSD,Storage,5,6499,West
T002429,2026-08-11,C225,P015,Wireless Charger,Electronics,8,1599,Central
T002430,2026-08-12,C252,P001,Wireless Mouse,Accessories,9,1499,East
T002431,2026-08-12,C205,P002,Mechanical Keyboard,Accessories,8,4499,West
T002432,2026-08-12,C010,P003,USB-C Cable,Accessories,15,499,North
T002433,2026-08-12,C022,P004,Laptop Stand,Accessories,3,1899,South
T002434,2026-08-12,C171,P005,Webcam,Electronics,4,3299,West
T002435,2026-08-12,C262,P006,Bluetooth Speaker,Electronics,5,2499,East
T002436,2026-08-12,C215,P007,Power Bank,Electronics,7,1799,Central
T002437,2026-08-12,C287,P008,Wireless Headphones,Audio,3,3999,North
T002438,2026-08-12,C102,P010,HDMI Cable,Accessories,13,899,Central
T002439,2026-08-12,C123,P011,USB Hub,Accessories,6,1299,East
T002440,2026-08-12,C086,P012,Laptop Backpack,Accessories,7,2299,North
T002441,2026-08-12,C216,P013,Phone Stand,Accessories,8,699,South
T002442,2026-08-12,C201,P014,Portable SSD,Storage,4,6499,West
T002443,2026-08-12,C095,P015,Wireless Charger,Electronics,10,1599,Central
T002444,2026-08-13,C296,P001,Wireless Mouse,Accessories,10,1499,East
T002445,2026-08-13,C246,P002,Mechanical Keyboard,Accessories,4,4499,West
T002446,2026-08-13,C172,P003,USB-C Cable,Accessories,9,499,North
T002447,2026-08-13,C228,P004,Laptop Stand,Accessories,7,1899,South
T002448,2026-08-13,C113,P005,Webcam,Electronics,6,3299,West
T002449,2026-08-13,C176,P006,Bluetooth Speaker,Electronics,9,2499,East
T002450,2026-08-13,C110,P007,Power Bank,Electronics,6,1799,Central
T002451,2026-08-13,C029,P008,Wireless Headphones,Audio,5,3999,North
T002452,2026-08-13,C269,P009,Smart Watch,Wearables,1,5999,South
T002453,2026-08-13,C102,P010,HDMI Cable,Accessories,12,899,Central
T002454,2026-08-13,C298,P011,USB Hub,Accessories,8,1299,East
T002455,2026-08-13,C040,P012,Laptop Backpack,Accessories,8,2299,North
T002456,2026-08-13,C032,P013,Phone Stand,Accessories,11,699,South
T002457,2026-08-13,C283,P014,Portable SSD,Storage,3,6499,West
T002458,2026-08-13,C181,P015,Wireless Charger,Electronics,9,1599,Central
T002459,2026-08-14,C180,P001,Wireless Mouse,Accessories,10,1499,East
T002460,2026-08-14,C205,P002,Mechanical Keyboard,Accessories,5,4499,West
T002461,2026-08-14,C241,P003,USB-C Cable,Accessories,19,499,North
T002462,2026-08-14,C072,P004,Laptop Stand,Accessories,5,1899,South
T002463,2026-08-14,C024,P006,Bluetooth Speaker,Electronics,9,2499,East
T002464,2026-08-14,C026,P007,Power Bank,Electronics,2,1799,Central
T002465,2026-08-14,C092,P009,Smart Watch,Wearables,1,5999,South
T002466,2026-08-14,C176,P010,HDMI Cable,Accessories,11,899,Central
T002467,2026-08-14,C077,P011,USB Hub,Accessories,8,1299,East
T002468,2026-08-14,C182,P012,Laptop Backpack,Accessories,6,2299,North
T002469,2026-08-14,C216,P013,Phone Stand,Accessories,7,699,South
T002470,2026-08-14,C004,P014,Portable SSD,Storage,2,6499,West
T002471,2026-08-14,C034,P015,Wireless Charger,Electronics,10,1599,Central
T002472,2026-08-15,C108,P001,Wireless Mouse,Accessories,10,1499,East
T002473,2026-08-15,C163,P002,Mechanical Keyboard,Accessories,12,4499,West
T002474,2026-08-15,C163,P003,USB-C Cable,Accessories,27,499,North
T002475,2026-08-15,C162,P004,Laptop Stand,Accessories,11,1899,South
T002476,2026-08-15,C143,P005,Webcam,Electronics,5,3299,West
T002477,2026-08-15,C192,P006,Bluetooth Speaker,Electronics,12,2499,East
T002478,2026-08-15,C019,P007,Power Bank,Electronics,8,1799,Central
